compte_id,montant,montant_moyen_compte,heure,type_transaction,canal,pays_transaction,pays_habituel_compte,nb_transactions_1h,fraude
145,31.73,80.07,0,virement,atm,Italie,Italie,0,0
2,62.0,36.39,11,retrait_atm,pos,Espagne,Espagne,0,0
122,55.16,33.12,12,retrait_atm,mobile,Espagne,Espagne,0,0
104,43.51,40.65,20,paiement_pos,pos,France,France,0,0
220,19.79,20.22,21,virement,web,Italie,Italie,2,0
44,26.1,29.73,10,retrait_atm,pos,Belgique,Belgique,0,0
102,23.51,16.4,3,virement,web,France,France,1,0
45,55.96,26.31,18,paiement_pos,atm,France,France,0,0
227,84.54,46.18,14,paiement_pos,atm,Italie,Italie,0,0
178,96.4,51.34,8,paiement_pos,web,France,France,0,0
280,74.48,92.99,17,virement,web,France,France,0,0
89,6.58,9.13,8,virement,pos,Espagne,Espagne,1,0
268,9.77,37.29,9,virement,web,Belgique,Belgique,0,0
105,190.71,93.43,17,retrait_atm,mobile,Espagne,Espagne,1,0
21,12.79,30.14,21,virement,pos,Allemagne,Allemagne,0,0
66,21.96,24.77,21,paiement_pos,mobile,Belgique,Belgique,0,0
255,97.61,54.18,15,achat_en_ligne,mobile,Espagne,Espagne,0,0
254,55.14,37.27,21,retrait_atm,mobile,Belgique,Belgique,1,0
86,105.84,68.27,6,achat_en_ligne,web,Espagne,Espagne,0,0
121,32.32,34.19,19,paiement_pos,mobile,Allemagne,Allemagne,0,0
55,15.18,34.97,0,paiement_pos,pos,Allemagne,Allemagne,1,0
33,59.1,72.5,21,achat_en_ligne,web,France,France,0,0
299,650.2,62.82,1,virement,web,Russie,Belgique,0,1
231,40.27,86.71,12,retrait_atm,pos,Allemagne,Allemagne,0,0
4,4.9,17.79,8,virement,web,Allemagne,Allemagne,0,0
4,29.67,17.79,2,paiement_pos,pos,Allemagne,Allemagne,0,0
236,19.92,15.63,10,retrait_atm,mobile,Espagne,Espagne,1,0
137,3.62,17.01,7,retrait_atm,mobile,Espagne,Espagne,0,0
249,328.73,52.25,3,retrait_atm,pos,Allemagne,Espagne,2,1
146,14.25,7.1,12,achat_en_ligne,pos,Italie,Italie,0,0
234,120.43,72.66,13,retrait_atm,web,Espagne,Espagne,1,0
183,32.93,82.0,15,achat_en_ligne,pos,Allemagne,Allemagne,1,0
199,28.83,23.23,15,achat_en_ligne,web,Belgique,Belgique,0,0
286,11.52,11.04,23,paiement_pos,web,Italie,Italie,0,0
287,64.24,57.8,8,retrait_atm,web,France,France,0,0
81,22.33,19.85,11,achat_en_ligne,web,Italie,Italie,1,0
91,10.65,17.51,1,virement,web,Allemagne,Allemagne,0,0
26,17.65,15.87,5,achat_en_ligne,web,Espagne,Espagne,0,0
228,289.57,133.83,16,achat_en_ligne,atm,Allemagne,Allemagne,0,0
61,4.14,19.55,11,achat_en_ligne,atm,Italie,Italie,0,0
207,101.92,62.87,19,virement,web,Espagne,Espagne,0,0
162,115.95,93.63,6,achat_en_ligne,pos,Espagne,Espagne,2,0
149,42.79,39.55,12,paiement_pos,mobile,Italie,Italie,0,0
183,64.37,82.0,6,virement,web,Allemagne,Allemagne,0,0
73,17.87,28.95,18,virement,mobile,Allemagne,Allemagne,0,0
191,52.03,66.23,17,achat_en_ligne,web,Espagne,Espagne,1,0
251,85.96,45.51,21,paiement_pos,pos,France,France,1,0
260,228.34,54.47,0,retrait_atm,pos,Allemagne,Allemagne,2,1
169,37.74,34.46,6,retrait_atm,mobile,Belgique,Belgique,0,0
81,20.49,19.85,17,paiement_pos,mobile,Italie,Italie,0,0
206,90.7,53.96,22,retrait_atm,mobile,Belgique,Belgique,0,0
225,57.21,55.37,19,virement,web,Espagne,Espagne,0,0
85,24.18,40.02,11,achat_en_ligne,atm,Espagne,Espagne,0,0
296,155.68,73.14,18,virement,mobile,France,Allemagne,0,0
150,38.25,26.49,18,paiement_pos,mobile,France,France,1,0
175,104.84,66.87,12,achat_en_ligne,pos,Espagne,Espagne,0,0
293,2.47,29.56,16,virement,pos,Italie,Italie,3,1
192,305.19,47.72,5,virement,pos,Espagne,Espagne,0,1
212,13.36,30.31,9,paiement_pos,pos,Espagne,Espagne,0,0
173,40.53,52.95,15,virement,web,Espagne,Espagne,1,0
186,22.41,18.03,8,virement,atm,Allemagne,Allemagne,0,0
289,43.2,24.04,22,achat_en_ligne,pos,Allemagne,Allemagne,0,0
100,114.73,99.7,23,virement,pos,France,France,1,0
258,16.38,28.23,6,paiement_pos,pos,France,France,0,0
208,32.68,38.08,6,virement,pos,Italie,Italie,1,0
241,22.3,39.09,14,virement,web,France,France,1,0
277,31.32,19.44,16,retrait_atm,web,France,Allemagne,0,0
105,31.28,93.43,3,achat_en_ligne,web,Espagne,Espagne,0,0
47,8.77,17.04,6,achat_en_ligne,pos,Allemagne,Allemagne,0,0
80,2.89,102.12,2,retrait_atm,mobile,Ukraine,Espagne,3,1
198,54.68,9.6,20,paiement_pos,atm,France,France,0,0
50,7.55,26.13,12,retrait_atm,atm,Espagne,Espagne,0,0
14,29.98,21.43,4,paiement_pos,mobile,Espagne,Espagne,2,0
279,11.98,53.63,11,achat_en_ligne,pos,France,France,0,0
217,66.58,30.72,4,paiement_pos,mobile,France,France,1,0
226,33.67,54.88,10,retrait_atm,mobile,Belgique,Belgique,0,0
114,13.13,28.22,20,virement,pos,Allemagne,Allemagne,0,0
188,9.1,15.96,17,virement,web,Belgique,Belgique,0,0
246,28.11,43.63,15,paiement_pos,mobile,France,France,2,0
281,24.33,14.45,4,virement,atm,Belgique,Belgique,1,0
132,70.49,38.77,10,achat_en_ligne,pos,Allemagne,Allemagne,0,0
89,11.48,9.13,16,paiement_pos,web,Espagne,Espagne,1,0
290,23.9,17.43,14,retrait_atm,web,Allemagne,Allemagne,0,0
234,336.79,72.66,16,achat_en_ligne,web,Belgique,Espagne,0,0
35,19.04,25.88,12,achat_en_ligne,atm,Italie,Italie,0,0
171,40.33,59.96,10,retrait_atm,pos,France,France,1,0
171,29.32,59.96,14,paiement_pos,pos,France,France,0,0
266,33.83,51.92,23,paiement_pos,pos,Allemagne,Allemagne,0,0
101,172.48,189.24,17,paiement_pos,pos,Italie,Italie,0,0
279,25.39,53.63,13,retrait_atm,mobile,France,France,1,0
91,31.81,17.51,9,virement,atm,Allemagne,Allemagne,1,0
195,30.78,34.58,8,achat_en_ligne,mobile,Italie,Italie,1,0
109,26.64,42.99,10,achat_en_ligne,mobile,Allemagne,Allemagne,0,0
16,43.64,20.23,10,virement,atm,Espagne,Espagne,0,0
173,23.25,52.95,1,virement,web,Espagne,Espagne,0,0
81,14.31,19.85,6,achat_en_ligne,web,Italie,Italie,0,0
127,29.09,85.12,16,retrait_atm,web,France,France,2,0
186,6.03,18.03,2,retrait_atm,atm,Allemagne,Allemagne,0,0
132,60.55,38.77,19,retrait_atm,web,Allemagne,Allemagne,0,0
58,27.58,32.16,5,paiement_pos,pos,France,France,0,0
300,100.35,27.14,15,paiement_pos,mobile,Espagne,France,0,0
247,18.61,50.46,9,achat_en_ligne,web,Espagne,Espagne,1,0
247,99.73,50.46,17,achat_en_ligne,atm,Belgique,Espagne,0,0
76,2.19,17.28,20,retrait_atm,web,Nigeria,Allemagne,3,1
67,38.38,27.2,6,retrait_atm,web,Italie,Italie,2,0
265,36.25,22.04,7,paiement_pos,atm,Italie,Italie,0,0
274,10.98,20.04,12,retrait_atm,web,Italie,Italie,0,0
104,116.2,40.65,5,virement,atm,France,France,0,0
171,92.4,59.96,0,retrait_atm,atm,France,France,1,0
89,0.5,9.13,8,virement,atm,Espagne,Espagne,6,1
166,184.26,43.09,4,retrait_atm,mobile,Italie,Italie,1,1
90,56.91,30.04,13,retrait_atm,mobile,Italie,Italie,0,0
287,38.46,57.8,14,paiement_pos,pos,France,France,0,0
161,28.9,46.97,13,retrait_atm,web,Belgique,Italie,0,0
223,35.37,33.34,13,paiement_pos,pos,Espagne,Espagne,0,0
122,52.24,33.12,15,achat_en_ligne,web,Espagne,Espagne,0,0
214,34.81,41.68,8,paiement_pos,web,Allemagne,Allemagne,0,0
59,26.16,19.97,22,paiement_pos,web,Espagne,Espagne,0,0
93,15.02,19.57,16,paiement_pos,web,Italie,Italie,1,0
9,53.8,35.81,0,achat_en_ligne,atm,Belgique,Belgique,0,0
124,20.76,40.04,17,retrait_atm,web,Allemagne,Allemagne,0,0
165,54.7,94.29,10,virement,web,Allemagne,Allemagne,1,0
287,330.46,57.8,15,achat_en_ligne,web,France,France,0,0
278,27.24,26.71,21,retrait_atm,mobile,Espagne,Espagne,0,0
101,280.64,189.24,23,paiement_pos,atm,Italie,Italie,0,0
272,109.53,74.6,22,paiement_pos,web,France,France,0,0
212,13.75,30.31,21,achat_en_ligne,mobile,Espagne,Espagne,0,0
39,56.15,36.96,11,retrait_atm,web,Belgique,Belgique,0,0
103,18.85,26.55,7,achat_en_ligne,pos,Espagne,Italie,0,0
226,195.01,54.88,17,retrait_atm,atm,Belgique,Belgique,0,0
100,121.81,99.7,15,achat_en_ligne,atm,France,France,0,0
190,59.85,39.93,14,achat_en_ligne,pos,Belgique,Belgique,1,0
210,220.96,38.95,18,retrait_atm,atm,Espagne,Espagne,1,0
42,146.18,89.17,10,achat_en_ligne,pos,Espagne,Espagne,0,0
50,49.41,26.13,18,virement,atm,Espagne,Espagne,2,0
53,114.48,40.55,8,retrait_atm,atm,Belgique,Belgique,0,0
139,299.09,38.79,5,virement,atm,Belgique,Belgique,0,1
145,29.46,80.07,12,paiement_pos,web,Italie,Italie,0,0
200,49.05,47.21,12,achat_en_ligne,atm,Italie,Italie,0,0
83,25.76,13.76,20,retrait_atm,pos,France,France,1,0
123,37.53,21.48,5,retrait_atm,pos,Espagne,Espagne,1,0
50,25.99,26.13,21,achat_en_ligne,web,Espagne,Espagne,1,0
129,17.2,20.95,14,retrait_atm,mobile,Allemagne,Allemagne,1,0
251,35.35,45.51,13,paiement_pos,web,France,France,0,0
179,70.96,12.89,7,retrait_atm,pos,Italie,Italie,1,1
179,10.26,12.89,10,paiement_pos,web,Italie,Italie,3,0
113,9.1,28.71,12,retrait_atm,web,Italie,Allemagne,0,0
159,41.27,27.09,7,paiement_pos,mobile,Allemagne,Allemagne,0,0
290,12.84,17.43,11,paiement_pos,web,Allemagne,Allemagne,0,0
277,42.02,19.44,8,paiement_pos,pos,Allemagne,Allemagne,0,0
134,16.47,11.63,9,retrait_atm,web,Allemagne,Allemagne,0,0
43,101.79,93.15,14,achat_en_ligne,web,Espagne,Espagne,4,0
143,16.49,28.47,21,paiement_pos,mobile,Belgique,Belgique,0,0
1,122.92,62.78,5,retrait_atm,pos,France,France,1,0
81,5.74,19.85,11,paiement_pos,pos,Italie,Italie,0,0
92,12.57,24.1,0,paiement_pos,web,Italie,Italie,1,0
51,35.89,33.01,22,retrait_atm,atm,Espagne,Espagne,0,0
30,12.6,36.45,21,virement,atm,Allemagne,Allemagne,0,0
262,10.35,15.21,23,achat_en_ligne,web,France,France,0,0
252,2.27,21.7,3,retrait_atm,atm,Allemagne,Allemagne,1,1
214,57.59,41.68,20,achat_en_ligne,web,Allemagne,Allemagne,0,0
58,6.98,32.16,12,paiement_pos,atm,France,France,0,0
163,18.5,67.12,6,virement,pos,Allemagne,Allemagne,0,0
64,6.25,14.94,13,virement,web,Italie,Italie,0,0
212,27.94,30.31,5,virement,mobile,Espagne,Espagne,0,0
7,85.25,32.06,0,achat_en_ligne,atm,France,France,0,0
44,25.84,29.73,22,paiement_pos,web,Belgique,Belgique,1,0
73,62.22,28.95,15,achat_en_ligne,mobile,Allemagne,Allemagne,0,0
237,11.73,12.67,22,paiement_pos,pos,Espagne,Espagne,0,0
26,10.48,15.87,11,achat_en_ligne,web,Espagne,Espagne,1,0
38,136.63,83.22,11,achat_en_ligne,atm,Italie,Italie,0,0
101,153.62,189.24,12,paiement_pos,web,Italie,Italie,1,0
47,11.82,17.04,12,achat_en_ligne,web,Allemagne,Allemagne,0,0
250,217.54,38.0,7,achat_en_ligne,pos,France,France,0,0
236,15.0,15.63,5,retrait_atm,mobile,Espagne,Espagne,0,0
251,38.7,45.51,15,retrait_atm,pos,France,France,0,0
116,47.03,23.73,15,virement,mobile,Allemagne,Allemagne,0,0
138,48.9,24.96,5,paiement_pos,atm,France,France,0,0
233,70.08,35.33,6,achat_en_ligne,atm,France,France,0,0
223,178.41,33.34,11,retrait_atm,web,Espagne,Espagne,1,0
25,26.97,25.2,21,achat_en_ligne,mobile,Espagne,Espagne,0,0
163,179.83,67.12,6,virement,pos,Allemagne,Allemagne,0,0
27,17.13,15.38,9,achat_en_ligne,atm,France,Allemagne,1,0
200,88.06,47.21,15,virement,pos,Italie,Italie,0,0
232,1.67,25.16,12,paiement_pos,mobile,Ukraine,Italie,4,1
106,0.88,18.32,18,virement,web,Nigeria,Espagne,3,1
93,28.45,19.57,10,paiement_pos,pos,Italie,Italie,0,0
102,27.3,16.4,10,achat_en_ligne,pos,France,France,0,0
14,1.55,21.43,3,retrait_atm,web,Nigeria,Espagne,1,1
146,3.12,7.1,8,retrait_atm,mobile,Italie,Italie,1,0
18,33.74,19.26,14,virement,pos,France,France,1,0
58,37.49,32.16,6,achat_en_ligne,atm,France,France,0,0
130,168.29,16.99,8,retrait_atm,mobile,Russie,Espagne,3,1
283,54.76,17.74,0,paiement_pos,atm,Espagne,Espagne,0,0
299,29.98,62.82,13,paiement_pos,mobile,Belgique,Belgique,0,0
80,23.77,102.12,2,virement,pos,Espagne,Espagne,0,0
153,19.64,93.36,13,achat_en_ligne,pos,Italie,Italie,1,0
81,23.68,19.85,17,retrait_atm,pos,Italie,Italie,1,0
249,90.5,52.25,5,paiement_pos,mobile,Espagne,Espagne,0,0
129,12.91,20.95,21,retrait_atm,pos,Allemagne,Allemagne,0,0
174,19.08,29.54,17,virement,atm,Espagne,Espagne,2,0
157,31.44,31.92,22,retrait_atm,pos,France,France,1,0
238,16.07,20.56,14,paiement_pos,pos,Allemagne,Allemagne,0,0
138,66.02,24.96,7,retrait_atm,mobile,France,France,0,0
75,33.13,36.82,19,retrait_atm,atm,Espagne,Espagne,1,0
231,21.31,86.71,14,retrait_atm,mobile,Allemagne,Allemagne,0,0
178,28.83,51.34,21,achat_en_ligne,mobile,France,France,0,0
251,39.46,45.51,10,achat_en_ligne,web,France,France,0,0
245,12.15,24.95,16,retrait_atm,web,Espagne,Espagne,0,0
188,7.02,15.96,1,paiement_pos,atm,Belgique,Belgique,0,0
38,52.97,83.22,10,retrait_atm,pos,Italie,Italie,0,0
75,47.12,36.82,18,virement,pos,Espagne,Espagne,1,0
190,23.85,39.93,0,virement,web,Belgique,Belgique,0,0
8,187.83,95.66,4,achat_en_ligne,pos,Espagne,Espagne,1,0
74,110.79,38.3,6,paiement_pos,pos,France,France,0,0
38,66.54,83.22,19,virement,atm,Italie,Italie,1,0
147,59.68,28.73,19,paiement_pos,web,France,France,1,0
171,83.96,59.96,16,achat_en_ligne,pos,France,France,0,0
7,38.15,32.06,19,paiement_pos,atm,France,France,0,0
108,89.26,52.79,6,retrait_atm,atm,Espagne,Espagne,0,0
13,11.7,18.56,11,virement,web,Espagne,Espagne,0,0
113,21.65,28.71,22,achat_en_ligne,pos,Allemagne,Allemagne,0,0
283,31.0,17.74,22,achat_en_ligne,mobile,Espagne,Espagne,0,0
250,11.99,38.0,12,virement,mobile,France,France,1,0
135,64.68,57.77,20,virement,pos,Espagne,Espagne,0,0
234,77.1,72.66,17,paiement_pos,atm,Espagne,Espagne,0,0
171,174.37,59.96,19,retrait_atm,mobile,France,France,0,0
34,13.07,37.77,2,achat_en_ligne,mobile,Allemagne,Allemagne,1,0
53,19.03,40.55,17,retrait_atm,web,Belgique,Belgique,1,0
43,186.63,93.15,13,paiement_pos,mobile,Espagne,Espagne,0,0
89,17.83,9.13,12,retrait_atm,mobile,Espagne,Espagne,2,0
85,67.21,40.02,15,virement,atm,Espagne,Espagne,0,0
175,62.37,66.87,10,paiement_pos,mobile,Espagne,Espagne,0,0
235,2.95,12.66,19,paiement_pos,pos,Allemagne,Allemagne,1,0
132,49.53,38.77,15,retrait_atm,pos,Allemagne,Allemagne,0,0
300,36.04,27.14,9,achat_en_ligne,mobile,France,France,0,0
244,21.34,34.21,0,paiement_pos,mobile,Espagne,Espagne,1,0
67,13.36,27.2,8,virement,atm,Italie,Italie,0,0
102,27.67,16.4,6,retrait_atm,mobile,France,France,0,0
92,68.48,24.1,10,paiement_pos,pos,Italie,Italie,0,0
1,127.54,62.78,20,retrait_atm,atm,France,France,2,0
35,50.47,25.88,8,virement,atm,Italie,Italie,0,0
59,55.59,19.97,11,achat_en_ligne,web,Espagne,Espagne,0,0
167,39.59,54.42,11,virement,web,Belgique,Belgique,0,0
15,68.16,118.76,18,achat_en_ligne,mobile,Espagne,Espagne,0,0
238,6.42,20.56,6,paiement_pos,mobile,Allemagne,Allemagne,1,0
71,24.49,30.18,18,achat_en_ligne,pos,Espagne,Espagne,0,0
113,20.17,28.71,13,achat_en_ligne,pos,Allemagne,Allemagne,0,0
71,47.94,30.18,10,paiement_pos,mobile,Espagne,Espagne,0,0
284,22.13,44.03,19,retrait_atm,web,Allemagne,Allemagne,0,0
263,21.63,13.61,20,virement,mobile,Belgique,Belgique,0,0
199,50.54,23.23,6,retrait_atm,web,Belgique,Belgique,1,0
224,116.52,73.51,4,virement,mobile,Belgique,Belgique,1,0
100,447.72,99.7,10,paiement_pos,pos,Russie,France,0,1
244,37.91,34.21,13,paiement_pos,web,Espagne,Espagne,0,0
40,11.42,15.88,16,virement,mobile,Espagne,Espagne,0,0
239,65.65,43.11,22,virement,web,Belgique,Belgique,0,0
44,64.18,29.73,11,paiement_pos,mobile,Belgique,Belgique,0,0
156,21.34,27.19,14,achat_en_ligne,mobile,Allemagne,Espagne,0,0
105,201.8,93.43,10,retrait_atm,mobile,Espagne,Espagne,0,0
180,54.95,31.81,5,paiement_pos,web,Allemagne,Allemagne,0,0
229,76.44,29.28,4,retrait_atm,pos,Allemagne,Allemagne,0,0
232,21.6,25.16,8,virement,mobile,Italie,Italie,0,0
262,51.86,15.21,10,achat_en_ligne,mobile,France,France,1,0
276,17.54,13.62,12,virement,atm,Allemagne,Allemagne,1,0
88,0.84,22.37,5,retrait_atm,atm,Roumanie,Belgique,1,1
185,15.6,21.77,19,retrait_atm,web,Allemagne,Allemagne,1,0
13,11.75,18.56,22,virement,atm,Espagne,Espagne,0,0
206,151.37,53.96,3,retrait_atm,pos,Belgique,Belgique,1,0
234,85.0,72.66,21,virement,pos,Espagne,Espagne,1,0
255,83.23,54.18,21,retrait_atm,atm,Espagne,Espagne,0,0
112,3.18,14.51,10,virement,pos,Allemagne,Espagne,0,0
184,64.11,48.55,14,retrait_atm,atm,Espagne,Espagne,0,0
97,237.75,118.81,21,paiement_pos,web,Belgique,Belgique,0,0
9,44.9,35.81,11,virement,mobile,Belgique,Belgique,0,0
10,108.21,59.72,19,paiement_pos,pos,France,France,1,0
108,13.85,52.79,11,virement,mobile,Espagne,Espagne,1,0
110,34.51,26.42,18,retrait_atm,atm,Espagne,Espagne,0,0
270,54.65,73.45,5,paiement_pos,atm,Allemagne,Allemagne,0,0
188,10.77,15.96,20,achat_en_ligne,mobile,Belgique,Belgique,1,0
96,29.36,13.73,20,retrait_atm,web,Belgique,Belgique,1,0
217,34.13,30.72,14,virement,pos,France,France,0,0
242,10.28,14.19,9,achat_en_ligne,web,Allemagne,Allemagne,1,0
91,36.8,17.51,21,retrait_atm,pos,Allemagne,Allemagne,0,0
15,128.04,118.76,8,achat_en_ligne,atm,Espagne,Espagne,0,0
262,22.03,15.21,13,virement,pos,France,France,0,0
207,68.66,62.87,10,achat_en_ligne,pos,Espagne,Espagne,0,0
168,21.87,27.72,11,virement,pos,France,France,1,0
62,19.12,27.1,4,virement,web,Espagne,Espagne,2,0
88,31.68,22.37,3,retrait_atm,mobile,Belgique,Belgique,1,0
68,104.68,60.44,22,retrait_atm,mobile,Belgique,Belgique,0,0
290,10.18,17.43,15,paiement_pos,atm,Allemagne,Allemagne,0,0
194,48.94,39.75,4,virement,pos,Belgique,Belgique,0,0
202,91.47,80.28,21,virement,web,Italie,Italie,1,0
245,11.84,24.95,6,retrait_atm,pos,Espagne,Espagne,0,0
111,110.64,30.56,11,achat_en_ligne,web,Belgique,Belgique,0,0
214,53.35,41.68,0,paiement_pos,atm,Allemagne,Allemagne,0,0
249,63.41,52.25,14,virement,mobile,Allemagne,Espagne,0,0
232,23.14,25.16,14,paiement_pos,atm,Italie,Italie,0,0
155,248.22,55.61,3,paiement_pos,atm,Allemagne,Allemagne,0,0
200,54.05,47.21,10,retrait_atm,mobile,Italie,Italie,0,0
72,119.79,21.81,16,paiement_pos,mobile,France,France,0,0
157,80.86,31.92,17,paiement_pos,atm,France,France,0,0
184,29.66,48.55,11,retrait_atm,mobile,Espagne,Espagne,0,0
54,88.11,77.05,15,retrait_atm,atm,Allemagne,Allemagne,1,0
83,3.1,13.76,7,achat_en_ligne,atm,France,France,0,0
160,94.18,72.24,7,paiement_pos,atm,Espagne,Espagne,1,0
98,6.36,15.3,16,achat_en_ligne,web,Espagne,Espagne,0,0
121,44.21,34.19,20,achat_en_ligne,web,Allemagne,Allemagne,0,0
152,409.71,40.32,17,virement,web,Ukraine,Belgique,0,1
12,8.64,16.27,20,retrait_atm,web,Italie,Italie,0,0
263,15.05,13.61,8,achat_en_ligne,mobile,Belgique,Belgique,0,0
222,65.28,54.96,19,paiement_pos,web,Allemagne,Allemagne,0,0
124,70.38,40.04,8,achat_en_ligne,atm,Allemagne,Allemagne,1,0
71,61.95,30.18,13,achat_en_ligne,atm,Espagne,Espagne,0,0
199,13.68,23.23,13,retrait_atm,web,Belgique,Belgique,0,0
4,12.0,17.79,6,virement,mobile,Allemagne,Allemagne,0,0
15,98.32,118.76,14,paiement_pos,mobile,Espagne,Espagne,1,0
295,26.73,41.15,12,achat_en_ligne,pos,Allemagne,Allemagne,0,0
252,20.44,21.7,15,achat_en_ligne,mobile,Allemagne,Allemagne,0,0
244,69.68,34.21,21,virement,pos,Espagne,Espagne,0,0
46,127.97,79.59,12,virement,pos,Italie,Italie,1,0
137,12.24,17.01,11,achat_en_ligne,atm,Espagne,Espagne,1,0
237,6.71,12.67,13,retrait_atm,web,Espagne,Espagne,1,0
269,13.7,63.66,12,retrait_atm,pos,Espagne,Espagne,0,0
138,26.42,24.96,1,retrait_atm,mobile,France,France,0,0
60,30.98,15.94,7,virement,atm,Espagne,Espagne,0,0
230,20.27,9.95,12,virement,pos,France,France,1,0
264,23.28,8.16,21,retrait_atm,mobile,Italie,Italie,0,0
289,44.35,24.04,12,achat_en_ligne,atm,Allemagne,Allemagne,0,0
161,11.7,46.97,13,paiement_pos,mobile,Italie,Italie,0,0
239,172.87,43.11,18,retrait_atm,pos,Belgique,Belgique,1,1
274,35.12,20.04,23,virement,mobile,Italie,Italie,2,0
185,24.8,21.77,4,virement,mobile,Allemagne,Allemagne,1,0
207,127.42,62.87,1,retrait_atm,atm,Espagne,Espagne,0,0
66,28.75,24.77,6,achat_en_ligne,pos,Belgique,Belgique,0,0
133,86.1,44.17,2,retrait_atm,atm,France,France,0,0
130,183.54,16.99,16,retrait_atm,pos,Roumanie,Espagne,1,1
62,32.67,27.1,9,achat_en_ligne,web,Espagne,Espagne,1,0
255,50.64,54.18,5,virement,mobile,Espagne,Espagne,2,0
138,19.09,24.96,20,retrait_atm,mobile,France,France,1,0
56,28.6,48.73,18,achat_en_ligne,web,France,France,0,0
113,30.58,28.71,21,virement,web,Italie,Allemagne,1,0
193,7.73,8.37,20,retrait_atm,pos,Espagne,Espagne,0,0
230,17.36,9.95,13,paiement_pos,web,France,France,1,0
221,213.73,37.39,12,virement,mobile,France,France,0,1
114,45.84,28.22,15,virement,web,Allemagne,Allemagne,0,0
10,105.42,59.72,17,virement,atm,France,France,1,0
100,37.57,99.7,10,retrait_atm,web,France,France,0,0
17,99.79,54.77,12,paiement_pos,web,Allemagne,Allemagne,0,0
169,64.04,34.46,20,retrait_atm,atm,Belgique,Belgique,1,0
273,40.44,35.0,5,achat_en_ligne,pos,France,France,0,0
30,94.04,36.45,5,retrait_atm,web,Allemagne,Allemagne,1,0
112,7.51,14.51,15,achat_en_ligne,pos,Espagne,Espagne,0,0
252,39.95,21.7,5,achat_en_ligne,atm,Allemagne,Allemagne,1,0
200,93.3,47.21,10,achat_en_ligne,mobile,Italie,Italie,0,0
207,26.74,62.87,20,achat_en_ligne,web,Espagne,Espagne,1,0
247,110.33,50.46,8,virement,web,Espagne,Espagne,1,0
184,42.9,48.55,21,virement,pos,Espagne,Espagne,3,0
119,55.16,36.35,8,achat_en_ligne,web,Belgique,Belgique,0,0
228,230.46,133.83,4,paiement_pos,mobile,Allemagne,Allemagne,0,0
164,63.08,43.1,17,paiement_pos,atm,Allemagne,Allemagne,1,0
253,92.62,29.73,7,retrait_atm,web,France,France,0,0
57,5.75,9.68,5,paiement_pos,pos,Allemagne,Allemagne,0,0
157,58.64,31.92,16,retrait_atm,mobile,France,France,0,0
36,137.05,64.31,9,achat_en_ligne,mobile,France,France,0,0
218,147.8,80.55,10,paiement_pos,web,France,France,0,0
194,39.82,39.75,20,achat_en_ligne,mobile,Belgique,Belgique,0,0
21,20.6,30.14,20,achat_en_ligne,pos,Allemagne,Allemagne,1,0
132,53.4,38.77,17,virement,pos,Allemagne,Allemagne,2,0
199,28.69,23.23,11,virement,atm,Belgique,Belgique,0,0
243,13.13,8.28,12,paiement_pos,atm,Belgique,France,0,0
131,143.11,67.67,23,achat_en_ligne,mobile,Allemagne,Allemagne,0,0
114,52.45,28.22,2,retrait_atm,web,Allemagne,Allemagne,4,1
69,83.1,45.74,22,virement,web,France,France,0,0
181,5.91,16.39,21,retrait_atm,pos,Italie,Italie,0,0
9,37.32,35.81,7,paiement_pos,mobile,Belgique,Belgique,0,0
240,93.47,45.35,20,achat_en_ligne,atm,Espagne,Espagne,0,0
25,36.53,25.2,19,paiement_pos,web,Espagne,Espagne,0,0
276,17.75,13.62,10,achat_en_ligne,pos,Allemagne,Allemagne,0,0
203,29.94,41.31,14,retrait_atm,pos,Allemagne,Allemagne,1,0
5,4.14,12.12,10,virement,web,Allemagne,Allemagne,1,0
214,42.73,41.68,21,virement,atm,Allemagne,Allemagne,0,0
229,55.02,29.28,8,retrait_atm,web,Allemagne,Allemagne,0,0
33,113.71,72.5,6,retrait_atm,atm,France,France,0,0
47,3.45,17.04,21,retrait_atm,pos,Allemagne,Allemagne,0,0
175,88.2,66.87,14,paiement_pos,mobile,Espagne,Espagne,0,0
26,29.56,15.87,6,virement,pos,Espagne,Espagne,0,0
125,115.85,31.24,7,paiement_pos,mobile,Italie,Italie,0,0
237,19.17,12.67,10,paiement_pos,pos,Espagne,Espagne,1,0
110,40.66,26.42,17,paiement_pos,web,Espagne,Espagne,0,0
230,5.13,9.95,7,retrait_atm,atm,France,France,0,0
8,101.5,95.66,0,achat_en_ligne,web,Espagne,Espagne,0,0
160,66.77,72.24,9,achat_en_ligne,web,Espagne,Espagne,1,0
276,18.95,13.62,19,virement,web,Allemagne,Allemagne,0,0
201,13.17,12.82,22,retrait_atm,pos,Belgique,Belgique,1,0
256,31.13,26.15,14,paiement_pos,atm,France,France,2,0
185,45.91,21.77,23,paiement_pos,mobile,Allemagne,Allemagne,0,0
75,30.67,36.82,10,virement,mobile,Espagne,Espagne,0,0
211,30.58,19.73,19,paiement_pos,web,Belgique,Belgique,1,0
10,51.84,59.72,11,virement,mobile,France,France,2,0
147,24.67,28.73,12,virement,atm,France,France,1,0
